Brand,Model,Year,Fuel Type,Car Type,Price (USD)
Nissan,Rogue,2024,Petrol,Coupe,38209
Nissan,Rogue,2020,Electric,SUV,39335
Nissan,Rogue,2023,Electric,Sedan,34529
Nissan,Rogue,2022,Diesel,Coupe,37803
Nissan,Rogue,2022,Diesel,Sedan,36963
Nissan,Rogue,2020,Diesel,Coupe,23606
Nissan,Rogue,2020,Petrol,Electric,30471
Nissan,Rogue,2023,Petrol,SUV,26349
Nissan,Rogue,2022,Electric,Electric,23196
Nissan,Rogue,2024,Petrol,Coupe,27074
Nissan,Rogue,2021,Hybrid,Sedan,27069
Nissan,Rogue,2021,Hybrid,Truck,28351
Nissan,Rogue,2021,Hybrid,SUV,36590
Nissan,Rogue,2020,Hybrid,Coupe,36725
Nissan,Rogue,2020,Hybrid,Coupe,39803
Nissan,Rogue,2022,Petrol,Truck,39556
Nissan,Rogue,2020,Petrol,Electric,26455
Nissan,Rogue,2024,Petrol,Truck,26580
Nissan,Rogue,2022,Petrol,Truck,28620
Nissan,Rogue,2023,Petrol,SUV,23466
Nissan,Rogue,2020,Hybrid,Sedan,37466
Nissan,Rogue,2023,Petrol,SUV,38290
Nissan,Rogue,2021,Hybrid,Electric,34209
Nissan,Rogue,2021,Hybrid,Electric,22510
Nissan,Rogue,2023,Petrol,Coupe,39048
Nissan,Rogue,2023,Diesel,Truck,32358
Nissan,Rogue,2024,Hybrid,Hatchback,38354
Nissan,Rogue,2022,Hybrid,Coupe,31532
Nissan,Rogue,2021,Petrol,Electric,33286
Nissan,Rogue,2020,Electric,Coupe,35089
Nissan,Rogue,2023,Petrol,Sedan,21778
Nissan,Rogue,2020,Diesel,Truck,23012
Nissan,Rogue,2023,Hybrid,Sedan,32646
Nissan,Rogue,2022,Petrol,Sedan,32225
Nissan,Rogue,2020,Electric,Truck,21021
Nissan,Rogue,2021,Hybrid,SUV,30345
Nissan,Rogue,2024,Electric,Truck,25210
Nissan,Rogue,2022,Diesel,Coupe,25676
Nissan,Rogue,2021,Hybrid,Hatchback,35272
Nissan,Rogue,2023,Diesel,Coupe,20341
Nissan,Rogue,2023,Petrol,Truck,23349
Nissan,Rogue,2024,Diesel,Coupe,36212
Nissan,Rogue,2020,Electric,Coupe,21841
Nissan,Rogue,2023,Hybrid,Truck,35805
Nissan,Rogue,2021,Diesel,Electric,29038
Nissan,Rogue,2021,Hybrid,Truck,23819
Nissan,Rogue,2023,Electric,Hatchback,33209
Nissan,Rogue,2021,Diesel,Hatchback,23807
Nissan,Rogue,2022,Petrol,Sedan,28894
Nissan,Rogue,2023,Hybrid,SUV,38465
Nissan,Rogue,2024,Petrol,Electric,27055
Nissan,Rogue,2022,Diesel,Hatchback,28733
Nissan,Rogue,2022,Petrol,Coupe,39242
Nissan,Rogue,2020,Petrol,Coupe,27364
Nissan,Rogue,2024,Diesel,Truck,22635
Nissan,Rogue,2024,Electric,Hatchback,21037
Nissan,Rogue,2022,Electric,Hatchback,23388
Nissan,Rogue,2022,Hybrid,SUV,38888
Nissan,Rogue,2021,Diesel,Hatchback,32921
Nissan,Rogue,2022,Electric,Sedan,39094
Nissan,Rogue,2022,Electric,Truck,34233
Nissan,Rogue,2022,Electric,Hatchback,25145
Nissan,Rogue,2022,Diesel,Truck,33688
Nissan,Rogue,2023,Electric,Coupe,26996
Nissan,Rogue,2020,Diesel,SUV,29628
Nissan,Rogue,2021,Electric,Electric,23267
Nissan,Rogue,2022,Hybrid,Coupe,25982
Nissan,Rogue,2023,Petrol,Electric,37821
Nissan,Rogue,2024,Hybrid,Hatchback,36156
Nissan,Rogue,2020,Electric,Coupe,25220
Nissan,Rogue,2022,Diesel,Electric,36776
Nissan,Rogue,2021,Hybrid,Hatchback,23185
Nissan,Rogue,2021,Electric,Truck,27523
Nissan,Rogue,2024,Petrol,Coupe,34590
Nissan,Rogue,2022,Petrol,Coupe,29689
Nissan,Rogue,2023,Diesel,SUV,34921
Nissan,Rogue,2021,Diesel,Coupe,33361
Nissan,Rogue,2022,Diesel,Electric,34014
Nissan,Rogue,2020,Electric,SUV,30850
Nissan,Rogue,2023,Diesel,Electric,35314
Nissan,Rogue,2023,Hybrid,Sedan,33800
Nissan,Rogue,2022,Hybrid,Sedan,27044
Nissan,Rogue,2020,Electric,Sedan,24068
Nissan,Rogue,2023,Petrol,Hatchback,36148
Nissan,Rogue,2024,Hybrid,Hatchback,24862
Nissan,Rogue,2022,Hybrid,Coupe,20141
Nissan,Rogue,2021,Hybrid,Hatchback,30838
Nissan,Rogue,2022,Hybrid,Hatchback,31742
Nissan,Rogue,2020,Petrol,Hatchback,38555
Nissan,Rogue,2021,Hybrid,Coupe,23244
Nissan,Rogue,2020,Electric,Truck,34446
Nissan,Rogue,2022,Hybrid,SUV,27999
Nissan,Rogue,2023,Hybrid,Coupe,29855
Nissan,Rogue,2022,Diesel,Truck,31923
Nissan,Rogue,2022,Hybrid,Electric,31316
Nissan,Rogue,2022,Diesel,Sedan,30441
Nissan,Rogue,2024,Electric,Sedan,32742
Nissan,Rogue,2024,Hybrid,Sedan,32797
Nissan,Rogue,2021,Electric,Sedan,33586
Nissan,Rogue,2023,Petrol,Truck,22533
Nissan,Rogue,2020,Petrol,Electric,24180
Nissan,Rogue,2021,Diesel,Coupe,21751
Nissan,Rogue,2021,Diesel,Sedan,31046
Nissan,Rogue,2023,Diesel,SUV,25499
Nissan,Rogue,2021,Diesel,SUV,21901
Nissan,Rogue,2023,Petrol,Truck,35424
Nissan,Rogue,2022,Hybrid,Hatchback,33320
Nissan,Rogue,2020,Diesel,Electric,22928
Nissan,Rogue,2020,Hybrid,Coupe,26347
Nissan,Rogue,2020,Diesel,Truck,31129
Nissan,Rogue,2021,Hybrid,Coupe,27480
Nissan,Rogue,2023,Petrol,Sedan,32095
Nissan,Rogue,2023,Electric,Coupe,36404
Nissan,Rogue,2023,Petrol,Electric,25375
Nissan,Rogue,2023,Hybrid,Coupe,26831
Nissan,Rogue,2024,Hybrid,Truck,27771
Nissan,Rogue,2023,Hybrid,Sedan,28472
Nissan,Rogue,2022,Electric,Coupe,29572
Nissan,Rogue,2024,Diesel,Sedan,21972
Nissan,Rogue,2020,Hybrid,Coupe,37039
Nissan,Rogue,2024,Petrol,Electric,31846
Nissan,Rogue,2023,Hybrid,Hatchback,28595
Nissan,Rogue,2021,Electric,Coupe,22239
Nissan,Rogue,2021,Hybrid,Hatchback,29926
Nissan,Rogue,2024,Hybrid,Electric,22101
Nissan,Rogue,2020,Hybrid,Coupe,21508
Nissan,Rogue,2024,Diesel,Hatchback,29708
Nissan,Rogue,2023,Petrol,Coupe,38375
Nissan,Rogue,2023,Petrol,Hatchback,20877
Nissan,Rogue,2022,Diesel,Sedan,34579
Nissan,Rogue,2020,Petrol,Sedan,28604
Nissan,Rogue,2021,Petrol,Sedan,22883
Nissan,Rogue,2023,Electric,Truck,29239
Nissan,Rogue,2022,Electric,SUV,39550
Nissan,Rogue,2023,Hybrid,Hatchback,24348
Nissan,Rogue,2021,Petrol,Sedan,24266
Nissan,Rogue,2024,Electric,Hatchback,24355
Nissan,Rogue,2023,Diesel,Truck,32081
Nissan,Rogue,2023,Petrol,Hatchback,32563
Nissan,Rogue,2020,Electric,Sedan,28684
Nissan,Rogue,2022,Hybrid,Sedan,23845
Nissan,Rogue,2020,Hybrid,SUV,22615
Nissan,Rogue,2021,Electric,Electric,37492
Nissan,Rogue,2022,Petrol,Electric,24193
Nissan,Rogue,2024,Petrol,Electric,39668
Nissan,Rogue,2022,Electric,Truck,27239
Nissan,Rogue,2020,Petrol,Hatchback,20149
Nissan,Rogue,2020,Electric,Sedan,24174
Nissan,Rogue,2021,Petrol,Truck,20162
Nissan,Rogue,2021,Hybrid,Hatchback,38781
Nissan,Rogue,2020,Electric,Sedan,39596
Nissan,Rogue,2020,Hybrid,SUV,29651
Nissan,Rogue,2024,Electric,SUV,38998
Nissan,Rogue,2023,Electric,Hatchback,23715
Nissan,Rogue,2023,Electric,Coupe,20471
Nissan,Rogue,2023,Electric,SUV,38330
Nissan,Rogue,2024,Hybrid,Electric,39829
Nissan,Rogue,2023,Electric,Electric,25893
Nissan,Rogue,2021,Hybrid,Hatchback,29279
Nissan,Rogue,2021,Hybrid,Coupe,34806
Nissan,Rogue,2021,Petrol,Coupe,38046
Nissan,Rogue,2021,Hybrid,Electric,28574
Nissan,Rogue,2023,Petrol,SUV,26217
Nissan,Rogue,2024,Electric,Sedan,39668
Nissan,Rogue,2022,Hybrid,Sedan,39904
Nissan,Rogue,2023,Petrol,Coupe,34454
Nissan,Rogue,2021,Petrol,Coupe,22659
Nissan,Rogue,2023,Diesel,Hatchback,34071
Nissan,Rogue,2024,Petrol,Sedan,33074
Nissan,Rogue,2021,Hybrid,Coupe,21070
Nissan,Rogue,2020,Diesel,Truck,37657
Nissan,Rogue,2023,Hybrid,Electric,23469
Nissan,Rogue,2023,Diesel,Truck,23280
Nissan,Rogue,2021,Hybrid,SUV,25045
Nissan,Rogue,2022,Hybrid,SUV,34648
Nissan,Rogue,2022,Diesel,Truck,22438
Nissan,Rogue,2023,Hybrid,SUV,28888
Nissan,Rogue,2024,Petrol,Sedan,20488
Nissan,Rogue,2020,Diesel,Truck,20707
Nissan,Rogue,2020,Petrol,Hatchback,31861
Nissan,Rogue,2021,Petrol,Coupe,34264
Nissan,Rogue,2021,Hybrid,Electric,35623
Nissan,Rogue,2024,Hybrid,Coupe,22244
Nissan,Rogue,2024,Electric,SUV,22670
Nissan,Rogue,2024,Electric,Hatchback,23041
Nissan,Rogue,2020,Hybrid,Hatchback,26647
Nissan,Rogue,2022,Electric,Truck,27433
Nissan,Rogue,2020,Diesel,SUV,25050
Nissan,Rogue,2023,Diesel,Electric,28704
Nissan,Rogue,2022,Electric,Truck,23295
Nissan,Rogue,2023,Electric,SUV,31976
Nissan,Rogue,2022,Hybrid,Truck,28988
Nissan,Rogue,2020,Electric,Truck,34854
Nissan,Rogue,2024,Hybrid,Truck,23129
Nissan,Rogue,2023,Diesel,Hatchback,30053
Nissan,Rogue,2021,Electric,SUV,21237
Nissan,Rogue,2021,Electric,Truck,23389
Nissan,Rogue,2022,Electric,SUV,32308
Nissan,Rogue,2022,Electric,Coupe,32184
Nissan,Rogue,2023,Diesel,Sedan,26492
Nissan,Rogue,2023,Diesel,Sedan,21113
Nissan,Rogue,2020,Hybrid,Coupe,33450
Nissan,Rogue,2023,Diesel,SUV,34535
Nissan,Rogue,2022,Electric,Truck,33297
Nissan,Rogue,2023,Electric,Hatchback,32481
Nissan,Rogue,2023,Diesel,Electric,30144
Nissan,Rogue,2022,Hybrid,Truck,37151
Nissan,Rogue,2024,Electric,SUV,38610
Nissan,Rogue,2022,Diesel,Truck,21220
Nissan,Rogue,2024,Petrol,SUV,32163
Nissan,Rogue,2023,Electric,Truck,31460
Nissan,Rogue,2020,Electric,Coupe,32934
Nissan,Rogue,2024,Electric,SUV,29340
Nissan,Rogue,2021,Electric,Coupe,33909
Nissan,Rogue,2022,Hybrid,Coupe,39126
Nissan,Rogue,2022,Electric,Sedan,33895
Nissan,Rogue,2022,Electric,Electric,38213
Nissan,Rogue,2024,Diesel,Electric,29901
Nissan,Rogue,2024,Electric,Truck,32508
Nissan,Rogue,2023,Diesel,Electric,22242
Nissan,Rogue,2022,Hybrid,Electric,33556
Nissan,Rogue,2020,Hybrid,SUV,27407
Nissan,Rogue,2024,Electric,Hatchback,36702
Nissan,Rogue,2020,Diesel,SUV,34280
Nissan,Rogue,2022,Petrol,Hatchback,22235
Nissan,Rogue,2020,Diesel,Electric,20329
Nissan,Rogue,2022,Electric,SUV,31773
Nissan,Rogue,2021,Electric,Electric,28001
Nissan,Rogue,2023,Petrol,Truck,21255
Nissan,Rogue,2020,Hybrid,SUV,24639
Nissan,Rogue,2021,Petrol,Coupe,31482
Nissan,Rogue,2022,Hybrid,Electric,38278
Nissan,Rogue,2021,Electric,Electric,29602
Nissan,Rogue,2022,Electric,SUV,25619
Nissan,Rogue,2023,Hybrid,Coupe,30041
Nissan,Rogue,2024,Hybrid,SUV,22703
Nissan,Rogue,2021,Electric,Coupe,33167
Nissan,Rogue,2021,Electric,Sedan,21136
Nissan,Rogue,2022,Diesel,SUV,33434
Nissan,Rogue,2021,Diesel,Coupe,20018
Nissan,Rogue,2024,Diesel,Coupe,28441
Nissan,Rogue,2022,Diesel,Sedan,25592
Nissan,Rogue,2024,Petrol,Electric,28678
Nissan,Rogue,2022,Electric,Electric,24796
Nissan,Rogue,2023,Diesel,Sedan,39010
Nissan,Rogue,2022,Electric,Truck,34275
Nissan,Rogue,2023,Electric,Coupe,24689
Nissan,Rogue,2022,Hybrid,Hatchback,37778
Nissan,Rogue,2020,Hybrid,Sedan,38733
Nissan,Rogue,2022,Hybrid,Sedan,22486
Nissan,Rogue,2024,Electric,SUV,23664
Nissan,Rogue,2021,Diesel,Truck,39285
Nissan,Rogue,2023,Hybrid,SUV,25491
Nissan,Rogue,2021,Electric,SUV,20263
Nissan,Rogue,2024,Diesel,SUV,24641
Nissan,Rogue,2021,Hybrid,SUV,38041
Nissan,Rogue,2020,Electric,Truck,25961
Nissan,Rogue,2022,Electric,Hatchback,29551
Nissan,Rogue,2020,Diesel,Electric,34747
Nissan,Rogue,2022,Electric,Coupe,34622
Nissan,Rogue,2024,Diesel,Truck,39748
Nissan,Rogue,2020,Hybrid,Electric,26570
Nissan,Rogue,2022,Diesel,Sedan,24816
Nissan,Rogue,2023,Hybrid,SUV,27430
Nissan,Rogue,2022,Petrol,Electric,34839
Nissan,Rogue,2023,Hybrid,Sedan,24882
Nissan,Rogue,2024,Electric,Coupe,23041
Nissan,Rogue,2023,Hybrid,SUV,27786
Nissan,Rogue,2020,Hybrid,SUV,31626
Nissan,Rogue,2023,Hybrid,Hatchback,36587
Nissan,Rogue,2024,Hybrid,Truck,34739
Nissan,Rogue,2024,Petrol,Hatchback,20953
Nissan,Rogue,2023,Hybrid,Sedan,35504
Nissan,Rogue,2023,Diesel,Truck,35839
Nissan,Rogue,2021,Petrol,Coupe,33292
Nissan,Rogue,2020,Petrol,Hatchback,34226
Nissan,Rogue,2023,Petrol,Electric,39499
Nissan,Rogue,2020,Petrol,Truck,26891
Nissan,Rogue,2023,Diesel,SUV,31104
Nissan,Rogue,2023,Hybrid,Coupe,31016
Nissan,Rogue,2024,Electric,Truck,27214
Nissan,Rogue,2022,Petrol,Hatchback,37830
Nissan,Rogue,2024,Diesel,Sedan,28063
Nissan,Rogue,2021,Hybrid,SUV,27119
Nissan,Rogue,2024,Electric,Hatchback,36358
Nissan,Rogue,2023,Electric,Hatchback,35062
Nissan,Rogue,2023,Petrol,Hatchback,32348
Nissan,Rogue,2021,Diesel,Sedan,34002
Nissan,Rogue,2022,Hybrid,Hatchback,31407
Nissan,Rogue,2023,Electric,Coupe,22796
Nissan,Rogue,2024,Diesel,Hatchback,27255
Nissan,Rogue,2020,Petrol,Hatchback,38195
Nissan,Rogue,2020,Hybrid,Sedan,38946
Nissan,Rogue,2021,Petrol,Coupe,28863
Nissan,Rogue,2024,Petrol,Coupe,34788
Nissan,Rogue,2020,Hybrid,Truck,24010
Nissan,Rogue,2021,Electric,SUV,29472
Nissan,Rogue,2022,Electric,Truck,23909
Nissan,Rogue,2023,Hybrid,Truck,37703
Nissan,Rogue,2022,Hybrid,Hatchback,32512
Nissan,Rogue,2023,Petrol,Coupe,22973
Nissan,Rogue,2021,Hybrid,Hatchback,31374
Nissan,Rogue,2023,Petrol,Hatchback,36524
Nissan,Rogue,2021,Diesel,Hatchback,30510
Nissan,Rogue,2020,Hybrid,Coupe,26670
Nissan,Rogue,2021,Petrol,Coupe,26056
Nissan,Rogue,2020,Diesel,Truck,30499
Nissan,Rogue,2024,Hybrid,Hatchback,28168
Nissan,Rogue,2021,Diesel,Coupe,29781
Nissan,Rogue,2021,Hybrid,Hatchback,22506
Nissan,Rogue,2021,Electric,Electric,28621
Nissan,Rogue,2021,Electric,Sedan,27615
Nissan,Rogue,2021,Diesel,SUV,29340
Nissan,Rogue,2022,Hybrid,SUV,21280
Nissan,Rogue,2024,Electric,Electric,35333
Nissan,Rogue,2021,Petrol,Coupe,37152
Nissan,Rogue,2021,Electric,Coupe,21397
Nissan,Rogue,2020,Hybrid,Hatchback,33932
Nissan,Rogue,2020,Hybrid,Hatchback,21515
Nissan,Rogue,2023,Diesel,Hatchback,29958
Nissan,Rogue,2023,Diesel,Truck,31882
Nissan,Rogue,2021,Electric,Hatchback,34474
Nissan,Rogue,2020,Electric,Electric,24421
Nissan,Rogue,2022,Petrol,Electric,20481
Nissan,Rogue,2021,Hybrid,Coupe,29010
Nissan,Rogue,2024,Petrol,Sedan,27914
Nissan,Rogue,2024,Diesel,Sedan,39324
Nissan,Rogue,2024,Electric,Truck,31369
Nissan,Rogue,2022,Petrol,Hatchback,25637
Nissan,Rogue,2024,Hybrid,Coupe,28480
Nissan,Rogue,2021,Hybrid,SUV,21903
Nissan,Rogue,2023,Hybrid,Sedan,32403
Nissan,Rogue,2021,Electric,SUV,38082
Nissan,Rogue,2022,Hybrid,Coupe,35850
Nissan,Rogue,2023,Diesel,Truck,34005
Nissan,Rogue,2023,Petrol,Hatchback,27817
Nissan,Rogue,2020,Electric,Hatchback,33313
Nissan,Rogue,2020,Petrol,Coupe,33778
Nissan,Rogue,2023,Electric,Sedan,24743
Nissan,Rogue,2021,Petrol,Truck,37555
Nissan,Rogue,2022,Hybrid,Hatchback,33581
Nissan,Rogue,2021,Diesel,Sedan,27935
Nissan,Rogue,2023,Electric,Hatchback,20728
Nissan,Rogue,2022,Petrol,Truck,33103
Nissan,Rogue,2020,Petrol,Coupe,36779
Nissan,Rogue,2020,Electric,Truck,20691
Nissan,Rogue,2024,Petrol,Hatchback,30162
Nissan,Rogue,2023,Diesel,Truck,28245
Nissan,Rogue,2021,Hybrid,Truck,28860
Nissan,Rogue,2022,Petrol,SUV,22072
Nissan,Rogue,2022,Hybrid,Sedan,20577
Nissan,Rogue,2020,Petrol,Electric,27622
Nissan,Rogue,2021,Hybrid,Electric,29597
Nissan,Rogue,2024,Petrol,Sedan,20526
Nissan,Rogue,2021,Electric,Electric,23939
Nissan,Rogue,2023,Hybrid,Sedan,24300
Nissan,Rogue,2021,Petrol,Truck,36195
Nissan,Rogue,2024,Diesel,Electric,23160
Nissan,Rogue,2024,Hybrid,SUV,38317
Nissan,Rogue,2020,Hybrid,Hatchback,23904
Nissan,Rogue,2021,Hybrid,Hatchback,30449
Nissan,Rogue,2021,Electric,Electric,21464
Nissan,Rogue,2021,Diesel,Sedan,29530
Nissan,Rogue,2024,Petrol,SUV,20177
Nissan,Rogue,2024,Hybrid,Sedan,35678
Nissan,Rogue,2020,Hybrid,Electric,28277
Nissan,Rogue,2022,Diesel,Truck,31239
Nissan,Rogue,2022,Diesel,SUV,28625
Nissan,Rogue,2022,Diesel,Coupe,24455
Nissan,Rogue,2022,Electric,Electric,33995
Nissan,Rogue,2024,Diesel,Sedan,35669
Nissan,Rogue,2022,Petrol,Coupe,37249
Nissan,Rogue,2021,Hybrid,Sedan,22549
Nissan,Rogue,2022,Petrol,Sedan,32728
Nissan,Rogue,2024,Diesel,Truck,20534
Nissan,Rogue,2024,Petrol,Coupe,33589
Nissan,Rogue,2024,Petrol,Hatchback,35404
Nissan,Rogue,2023,Electric,Electric,39984
Nissan,Rogue,2024,Petrol,Coupe,37006
Nissan,Rogue,2023,Hybrid,Hatchback,36658
Nissan,Rogue,2024,Electric,SUV,37702
Nissan,Rogue,2020,Petrol,Coupe,26021
Nissan,Rogue,2020,Electric,Truck,23775
Nissan,Rogue,2022,Hybrid,Sedan,25543
Nissan,Rogue,2021,Petrol,Sedan,32376
Nissan,Rogue,2020,Hybrid,Truck,33782
Nissan,Rogue,2023,Electric,Hatchback,36141
Nissan,Rogue,2024,Diesel,Coupe,31898
Nissan,Rogue,2021,Petrol,Coupe,25936
Nissan,Rogue,2023,Petrol,Truck,27546
Nissan,Rogue,2024,Hybrid,Truck,21013
Nissan,Rogue,2023,Petrol,Hatchback,36228
Nissan,Rogue,2024,Petrol,SUV,35362
Nissan,Rogue,2020,Diesel,Hatchback,22547
Nissan,Rogue,2020,Petrol,Sedan,25411
Nissan,Rogue,2023,Electric,Sedan,37906
Nissan,Rogue,2020,Petrol,Electric,26829
Nissan,Rogue,2020,Electric,Sedan,33799
Nissan,Rogue,2023,Hybrid,Hatchback,39001
Nissan,Rogue,2022,Hybrid,Hatchback,26552
Nissan,Rogue,2024,Hybrid,Electric,30352
Nissan,Rogue,2020,Hybrid,Truck,39983
Nissan,Rogue,2020,Diesel,Sedan,27410
Nissan,Rogue,2022,Petrol,Coupe,37347
Nissan,Rogue,2023,Diesel,Coupe,30278
Nissan,Rogue,2024,Petrol,Hatchback,29645
Nissan,Rogue,2024,Electric,SUV,20066
Nissan,Rogue,2024,Hybrid,SUV,20951
Nissan,Rogue,2022,Petrol,Electric,26451
Nissan,Rogue,2020,Electric,Hatchback,32445
Nissan,Rogue,2023,Petrol,Hatchback,39176
Nissan,Rogue,2024,Diesel,Hatchback,25190
Nissan,Rogue,2024,Diesel,Coupe,39322
Nissan,Rogue,2021,Petrol,Electric,31375
Nissan,Rogue,2020,Hybrid,SUV,38593
Nissan,Rogue,2023,Diesel,Sedan,25845
Nissan,Rogue,2022,Hybrid,Truck,22268
Nissan,Rogue,2021,Electric,Electric,37590
Nissan,Rogue,2022,Electric,SUV,25781
Nissan,Rogue,2022,Electric,Sedan,21296
Nissan,Rogue,2024,Diesel,Coupe,31327
Nissan,Rogue,2021,Hybrid,Hatchback,20192
Nissan,Rogue,2021,Petrol,Hatchback,39194
Nissan,Rogue,2023,Petrol,Coupe,34504
Nissan,Rogue,2020,Hybrid,Coupe,28047
Nissan,Rogue,2023,Electric,Sedan,23552
Nissan,Rogue,2023,Electric,Sedan,25551
Nissan,Rogue,2022,Diesel,SUV,24275
Nissan,Rogue,2020,Hybrid,Coupe,37392
Nissan,Rogue,2024,Electric,SUV,30001
Nissan,Rogue,2024,Petrol,Hatchback,20608
Nissan,Rogue,2023,Petrol,Electric,25051
Nissan,Rogue,2021,Hybrid,Sedan,26126
Nissan,Rogue,2024,Petrol,Electric,21084
Nissan,Rogue,2020,Electric,Truck,39351
Nissan,Rogue,2020,Hybrid,Truck,39123
Nissan,Rogue,2022,Diesel,Electric,31268
Nissan,Rogue,2024,Hybrid,Truck,24103
Nissan,Rogue,2022,Hybrid,Sedan,39088
Nissan,Rogue,2022,Diesel,Electric,33737
Nissan,Rogue,2024,Hybrid,SUV,37525
Nissan,Rogue,2024,Diesel,Truck,35313
Nissan,Rogue,2022,Petrol,SUV,33428
Nissan,Rogue,2020,Electric,Sedan,31633
Nissan,Rogue,2021,Petrol,Hatchback,27343
Nissan,Rogue,2022,Hybrid,SUV,38820
Nissan,Rogue,2021,Hybrid,Coupe,25445
Nissan,Rogue,2024,Electric,SUV,30227
Nissan,Rogue,2021,Diesel,SUV,33177
Nissan,Rogue,2020,Diesel,Coupe,32736
Nissan,Rogue,2024,Hybrid,Electric,20926
Nissan,Rogue,2020,Electric,Coupe,38920
Nissan,Rogue,2022,Diesel,Sedan,22304
Nissan,Rogue,2024,Diesel,Sedan,31655
Nissan,Rogue,2022,Diesel,Hatchback,33645
Nissan,Rogue,2020,Diesel,Electric,20971
Nissan,Rogue,2021,Hybrid,Coupe,27674
Nissan,Rogue,2021,Electric,Coupe,21835
Nissan,Rogue,2022,Diesel,Electric,32738
Nissan,Rogue,2020,Hybrid,Electric,25496
Nissan,Rogue,2023,Petrol,Hatchback,27536
Nissan,Rogue,2024,Hybrid,Truck,30324
Nissan,Rogue,2024,Diesel,Sedan,27629
Nissan,Rogue,2024,Diesel,SUV,37265
Nissan,Rogue,2022,Petrol,Sedan,37464
Nissan,Rogue,2020,Hybrid,Coupe,36061
Nissan,Rogue,2024,Petrol,Hatchback,33654
Nissan,Rogue,2022,Diesel,Coupe,20641
Nissan,Rogue,2024,Diesel,Electric,21362
Nissan,Rogue,2024,Hybrid,Hatchback,22302
Nissan,Rogue,2020,Petrol,Coupe,21794
Nissan,Rogue,2022,Electric,Sedan,32810
Nissan,Rogue,2023,Hybrid,Electric,25013
Nissan,Rogue,2021,Hybrid,Coupe,25929
Nissan,Rogue,2022,Diesel,Truck,30722
Nissan,Rogue,2022,Hybrid,Electric,39885
Nissan,Rogue,2021,Electric,Sedan,29769
Nissan,Rogue,2023,Hybrid,SUV,35237
Nissan,Rogue,2021,Diesel,SUV,26677
Nissan,Rogue,2021,Electric,Sedan,33686
Nissan,Rogue,2020,Hybrid,SUV,31559
Nissan,Rogue,2020,Hybrid,SUV,22756
Nissan,Rogue,2021,Hybrid,Truck,32841
Nissan,Rogue,2024,Diesel,Coupe,20497
Nissan,Rogue,2020,Petrol,Truck,33655
Nissan,Rogue,2020,Hybrid,Truck,31177
Nissan,Rogue,2024,Electric,Coupe,20891
Nissan,Rogue,2024,Hybrid,Sedan,25246
Nissan,Rogue,2023,Hybrid,SUV,27662
Nissan,Rogue,2022,Diesel,Truck,30498
Nissan,Rogue,2023,Diesel,SUV,30203
Nissan,Rogue,2023,Electric,Sedan,38351
Nissan,Rogue,2020,Diesel,SUV,25441
Nissan,Rogue,2020,Petrol,Electric,32162
Nissan,Rogue,2024,Petrol,Truck,35384
Nissan,Rogue,2020,Hybrid,Hatchback,28146
Nissan,Rogue,2021,Electric,SUV,38949
Nissan,Rogue,2021,Diesel,Sedan,31041
Nissan,Rogue,2021,Hybrid,Hatchback,29574
Nissan,Rogue,2021,Diesel,Coupe,31582
Nissan,Rogue,2022,Petrol,Sedan,35590
Nissan,Rogue,2022,Petrol,Electric,26698
Nissan,Rogue,2024,Electric,Sedan,36129
Nissan,Rogue,2021,Diesel,SUV,20277
Nissan,Rogue,2023,Hybrid,Truck,26481
Nissan,Rogue,2024,Hybrid,SUV,25181
Nissan,Rogue,2021,Hybrid,Sedan,26607
Nissan,Rogue,2021,Hybrid,SUV,33788
Nissan,Rogue,2021,Diesel,Truck,22925
Nissan,Rogue,2020,Diesel,Electric,29346
Nissan,Rogue,2024,Electric,Hatchback,24381
Nissan,Rogue,2020,Diesel,Hatchback,23663
Nissan,Rogue,2023,Electric,Truck,20966
Nissan,Rogue,2022,Electric,Truck,38470
Nissan,Rogue,2020,Diesel,Truck,36338
Nissan,Rogue,2020,Electric,Coupe,35578
Nissan,Rogue,2021,Petrol,SUV,29691
Nissan,Rogue,2022,Hybrid,Coupe,25152
Nissan,Rogue,2022,Hybrid,Coupe,20533
Nissan,Rogue,2021,Electric,Coupe,36947
Nissan,Rogue,2024,Electric,Hatchback,25646
Nissan,Rogue,2021,Petrol,Sedan,25669
Nissan,Rogue,2020,Hybrid,Truck,24039
Nissan,Rogue,2022,Diesel,Electric,30779
Nissan,Rogue,2020,Diesel,SUV,20795
Nissan,Rogue,2022,Petrol,Hatchback,26694
Nissan,Rogue,2023,Diesel,Sedan,31765
Nissan,Rogue,2023,Hybrid,Electric,36014
Nissan,Rogue,2020,Electric,Truck,34136
Nissan,Rogue,2023,Electric,Electric,24974
Nissan,Rogue,2023,Diesel,SUV,24123
Nissan,Rogue,2024,Diesel,Coupe,25560
Nissan,Rogue,2022,Electric,Hatchback,31843
Nissan,Rogue,2021,Hybrid,Hatchback,22906
Nissan,Rogue,2022,Diesel,Truck,39047
Nissan,Rogue,2021,Petrol,Electric,27694
Nissan,Rogue,2020,Diesel,SUV,28683
Nissan,Rogue,2023,Diesel,SUV,33024
Nissan,Rogue,2020,Hybrid,Sedan,39183
Nissan,Rogue,2021,Electric,Electric,21399
Nissan,Rogue,2020,Hybrid,Truck,25983
Nissan,Rogue,2020,Diesel,Sedan,34772
